Stock Index,Stock Price
AD877,1446.3423
AD878,360.4431
AD879,430.64163
AD880,774.0282
AD881,155.74915
AD882,573.69727
AD883,1620.7261
AD884,422.06485
AD885,977.48584
AD886,262.9088
AD887,630.5785
AD888,492.4966
AD889,483.45648
AD890,454.5503
AD891,327.01465
AD892,656.8543
AD893,615.5824
AD894,615.7625
AD895,1131.6729
AD896,610.831
AD897,827.2912
AD898,217.5653
AD899,1029.3201
AD900,441.75848
AD901,192.88188
AD902,421.90704
AD903,418.5616
AD904,135.94322
AD905,1330.5875
AD906,1062.672
AD907,787.0066
AD908,1460.948
AD909,179.35133
AD910,355.0298
AD911,492.5328
AD912,441.61685
AD913,1374.4846
AD914,913.24554
AD915,692.7726
AD916,86.002174
AD917,345.3668
AD918,242.1141
AD919,700.57104
AD920,356.46902
AD921,75.29141
AD922,903.7395
AD923,1191.2655
AD924,883.5072
AD925,46.41929
AD926,654.99744
AD927,478.21967
AD928,92.07489
AD929,427.79758
AD930,895.7579
AD931,494.3731
AD932,1022.3746
AD933,1103.6931
AD934,173.75864
AD935,1222.4025
AD936,1387.9275
AD937,248.46336
AD938,126.39884
AD939,491.03635
AD940,648.9722
AD941,992.0088
AD942,196.73553
AD943,614.71893
AD944,187.62778
AD945,245.80971
AD946,239.01065
AD947,1314.7869
AD948,409.45758
AD949,365.23474
AD950,39.409817
AD951,142.80779
AD952,315.89874
AD953,613.1755
AD954,96.1275
AD955,231.46974
AD956,548.29114
AD957,1338.4165
AD958,263.41403
AD959,243.80515
AD960,1449.3491
AD961,827.3246
AD962,461.47748
AD963,642.1994
AD964,458.3191
AD965,631.3096
AD966,802.4649
AD967,1080.95
AD968,383.7376
AD969,484.26074
AD970,279.89746
AD971,296.95245
AD972,201.54765
AD973,1145.3711
AD974,321.48608
AD975,145.25221
AD976,255.65288
AD977,203.5138
AD978,305.60242
AD979,138.38687
AD980,100.83908
AD981,539.29346
AD982,435.37543
AD983,265.01733
AD984,468.07254
AD985,266.61307
AD986,523.61145
AD987,201.14818
AD988,49.320644
AD989,401.77588
AD990,394.2406
AD991,1145.3022
AD992,39.18251
AD993,229.28769
AD994,375.86603
AD995,142.00037
AD996,890.07806
AD997,45.79474
AD998,921.23413
AD999,1156.6577
AD1000,89.757
AD1001,213.0419
AD1002,110.70517
AD1003,450.47427
AD1004,227.64828
AD1005,226.35713
AD1006,350.458
AD1007,485.83997
AD1008,339.05194
AD1009,258.64432
AD1010,1183.6608
AD1011,1489.3094
AD1012,257.12943
AD1013,214.27792
AD1014,523.1522
AD1015,635.89386
AD1016,991.3878
AD1017,1002.968
AD1018,179.83414
AD1019,532.50165
AD1020,439.35492
AD1021,1698.6589
AD1022,425.51523
AD1023,1051.8464
AD1024,1034.7246
AD1025,974.50244
AD1026,781.5542
AD1027,344.31125
AD1028,42.20737
AD1029,945.3446
AD1030,866.49146
AD1031,279.83136
AD1032,881.21063
AD1033,1376.9209
AD1034,715.2132
AD1035,160.62744
AD1036,1290.8809
AD1037,323.91437
AD1038,1601.1754
AD1039,558.6638
AD1040,402.4745
AD1041,454.41443
AD1042,1094.1392
AD1043,1305.4052
AD1044,272.0892
AD1045,970.23627
AD1046,782.197
AD1047,798.5006
AD1048,245.36607
AD1049,1433.9014
AD1050,48.36328
AD1051,321.53387
AD1052,209.90956
AD1053,175.30698
AD1054,1013.91675
AD1055,459.72693
AD1056,1115.2397
AD1057,1294.4792
AD1058,1152.7996
AD1059,525.12085
AD1060,1686.3801
AD1061,318.49182
AD1062,822.7356
AD1063,515.77313
AD1064,508.57736
AD1065,718.9226
AD1066,1531.9725
AD1067,802.2117
AD1068,89.4388
AD1069,426.32703
AD1070,838.66187
AD1071,629.0187
AD1072,1141.2761
AD1073,1011.514
AD1074,419.01727
AD1075,505.18646
AD1076,654.45404
AD1077,858.7813
AD1078,1147.808
AD1079,1231.5236
AD1080,172.66153
AD1081,508.75787
AD1082,1269.299
AD1083,378.65826
AD1084,504.75095
AD1085,421.14703
AD1086,525.7042
AD1087,71.35528
AD1088,683.47156
AD1089,143.58987
AD1090,1160.1099
AD1091,928.3351
AD1092,180.80193
AD1093,1633.3241
AD1094,456.5475
AD1095,128.13943
AD1096,226.57195
AD1097,295.96448
AD1098,148.22247
AD1099,578.74243
AD1100,555.44006
AD1101,577.33997
AD1102,560.5485
AD1103,558.99927
AD1104,557.6993
AD1105,613.51746
AD1106,595.9302
AD1107,569.20776
AD1108,576.0006
AD1109,563.194
AD1110,602.1897
AD1111,575.50415
AD1112,556.8871
AD1113,584.9599
AD1114,573.7685
AD1115,580.6427
AD1116,573.4948
AD1117,563.65454
AD1118,591.00085
AD1119,566.07495
AD1120,557.89996
AD1121,572.85364
AD1122,576.0525
AD1123,564.16223
AD1124,587.61096
AD1125,574.22046
AD1126,587.6979
AD1127,599.088
AD1128,568.8484
AD1129,569.83875
AD1130,557.8242
AD1131,558.39996
AD1132,551.13947
AD1133,556.71936
AD1134,564.384
AD1135,551.3898
AD1136,571.75024
AD1137,568.9264
AD1138,576.7528
AD1139,574.78625
AD1140,597.29517
AD1141,562.11646
AD1142,580.991
AD1143,590.0511
AD1144,555.3338
AD1145,570.82263
AD1146,574.6638
AD1147,596.5387
AD1148,570.4761
AD1149,563.6968
AD1150,559.2869
AD1151,602.10315
AD1152,601.8145
AD1153,557.93945
AD1154,558.91516
AD1155,602.70483
AD1156,581.25397
AD1157,574.65247
AD1158,552.3376
AD1159,594.0965
AD1160,602.7398
AD1161,570.25446
AD1162,557.3023
AD1163,562.6281
AD1164,597.1768
AD1165,563.4547
AD1166,596.8827
AD1167,561.7456
AD1168,576.50903
AD1169,569.24023
AD1170,564.2278
AD1171,576.1046
AD1172,607.1682
AD1173,605.9633
AD1174,569.9346
AD1175,565.92334
AD1176,556.2612
AD1177,585.07855
AD1178,569.9923
AD1179,574.2324
AD1180,581.20355
AD1181,586.45386
AD1182,565.4189
AD1183,588.67755
AD1184,574.2616
AD1185,551.8496
AD1186,586.0205
AD1187,564.6863
AD1188,568.5206
AD1189,568.8318
AD1190,568.4431
AD1191,599.4358
AD1192,552.1803
AD1193,567.7619
AD1194,566.4949
AD1195,561.4472
AD1196,575.3087
AD1197,572.0045
AD1198,569.73425
AD1199,578.5192
AD1200,560.2396
AD1201,588.24335
AD1202,590.7152
AD1203,600.112
AD1204,590.9043
AD1205,603.9621
AD1206,556.6094
AD1207,580.2153
AD1208,569.8731
AD1209,562.8055
AD1210,587.2975
AD1211,577.7351
AD1212,576.60913
AD1213,562.8943
AD1214,582.283
AD1215,581.8895
AD1216,595.79254
AD1217,585.24963
AD1218,600.44305
AD1219,560.04016
AD1220,578.5154
AD1221,583.05804
AD1222,591.3541
AD1223,587.50616
AD1224,553.0632
AD1225,556.46783
AD1226,569.78955
AD1227,582.9694
AD1228,595.70605
AD1229,580.267
AD1230,601.6891
AD1231,590.66156
AD1232,588.6938
AD1233,576.656
AD1234,557.6743
AD1235,561.8452
AD1236,596.9028
AD1237,562.0061
AD1238,578.1312
AD1239,580.38336
AD1240,592.5077
AD1241,564.06976
AD1242,571.2186
AD1243,553.735
AD1244,566.0156
AD1245,591.5659
AD1246,571.4431
AD1247,560.78375
AD1248,563.31464
AD1249,600.0645
AD1250,549.8311
AD1251,600.7722
AD1252,571.434
AD1253,596.4846
AD1254,572.8119
AD1255,593.80347
AD1256,572.8678
AD1257,566.70416
AD1258,568.0223
AD1259,581.5901
AD1260,565.46716
AD1261,574.5803
AD1262,572.6972
AD1263,588.038
AD1264,575.0998
AD1265,568.2561
AD1266,541.8915
AD1267,586.57263
AD1268,561.6582
AD1269,595.7379
AD1270,558.13416
AD1271,605.10645
AD1272,572.6189
AD1273,588.7374
AD1274,569.33887
AD1275,575.5399
AD1276,567.09045
AD1277,560.4751
AD1278,579.09814
AD1279,578.4585
AD1280,583.1297
AD1281,576.943
AD1282,542.03534
AD1283,596.18536
AD1284,562.77814
AD1285,575.60736
AD1286,563.27655
AD1287,595.38855
AD1288,562.95935
AD1289,570.2082
AD1290,591.5326
AD1291,562.4444
AD1292,568.2462
AD1293,598.29065
AD1294,558.92993
AD1295,590.0234
AD1296,581.72363
AD1297,578.62195
AD1298,577.65
AD1299,569.79315
AD1300,555.0063
AD1301,584.7084
AD1302,564.4073
AD1303,556.0697
AD1304,545.307
AD1305,560.1269
AD1306,566.0008
AD1307,568.2407
AD1308,590.0614
AD1309,561.2238
AD1310,562.8645
AD1311,569.39404
AD1312,591.0626
AD1313,577.62396
AD1314,578.00366
AD1315,557.00726
AD1316,588.7494
AD1317,555.1742
AD1318,564.0066
AD1319,568.4359
AD1320,575.9193
AD1321,590.2129
AD1322,590.8631
AD1323,571.5043
AD1324,562.6543
AD1325,567.5648
AD1326,559.73096
AD1327,573.575
AD1328,560.879
AD1329,582.4064
AD1330,597.9093
AD1331,556.1683
AD1332,585.0538
AD1333,568.56177
AD1334,862.3263
AD1335,523.24744
AD1336,122.600266
AD1337,87.21071
AD1338,108.71584
AD1339,399.45084
AD1340,421.0561
AD1341,997.2477
AD1342,402.7483
AD1343,490.50092
AD1344,293.43954
AD1345,1261.0779
AD1346,1488.4536
AD1347,817.4099
AD1348,193.40805
AD1349,438.1298
AD1350,658.2688
AD1351,246.55737
AD1352,440.80624
AD1353,374.3633
AD1354,61.589035
AD1355,473.6568
AD1356,114.99089
AD1357,106.78664
AD1358,54.844078
AD1359,531.31964
AD1360,161.0439
AD1361,249.57764
AD1362,461.50885
AD1363,398.00934
AD1364,216.7251
AD1365,707.8869
AD1366,346.06894
AD1367,529.9283
AD1368,996.17676
AD1369,366.71643
AD1370,933.51013
AD1371,351.7093
AD1372,129.25266
AD1373,693.1511
AD1374,116.554405
AD1375,1075.9585
AD1376,443.66727
AD1377,1212.7034
AD1378,1134.9498
AD1379,428.24332
AD1380,135.97627
AD1381,499.8824
AD1382,129.56146
AD1383,291.88116
AD1384,1169.6532
AD1385,103.65506
AD1386,1814.4795
AD1387,356.93655
AD1388,332.69104
AD1389,603.0426
AD1390,569.2872
AD1391,771.5336
AD1392,499.02255
AD1393,956.59607
AD1394,441.5782
AD1395,1453.8102
AD1396,276.72464
AD1397,198.02664
AD1398,93.52335
AD1399,798.56573
AD1400,1501.2412
AD1401,1078.2052
AD1402,354.81543
AD1403,883.74084
AD1404,145.52942
AD1405,1324.1852
AD1406,325.52246
AD1407,127.40274
AD1408,614.34235
AD1409,1519.3016
AD1410,335.72427
AD1411,183.66228
AD1412,762.067
AD1413,133.77133
AD1414,129.88037
AD1415,158.47583
AD1416,967.2279
AD1417,330.75354
AD1418,1427.9363
AD1419,166.13644
AD1420,339.61948
AD1421,163.58487
AD1422,382.74774
AD1423,889.5658
AD1424,104.93179
AD1425,863.7209
AD1426,697.4299
AD1427,355.41113
AD1428,99.00632
AD1429,1354.9688
AD1430,1373.7976
AD1431,1076.6337
AD1432,351.6876
AD1433,1639.7754
AD1434,127.524956
AD1435,985.16565
AD1436,359.96417
AD1437,604.4693
AD1438,325.62
AD1439,299.04114
AD1440,51.41637
AD1441,546.2978
AD1442,620.78894
AD1443,560.3611
AD1444,194.05197
AD1445,1872.6362
AD1446,406.78003
AD1447,1432.6543
AD1448,329.60883
AD1449,171.67245
AD1450,78.41849
AD1451,199.88423
AD1452,412.35144
AD1453,182.88663
AD1454,1600.3783
AD1455,678.99133
AD1456,203.93515
AD1457,322.9073
AD1458,363.20184
AD1459,201.31378
AD1460,362.75262
AD1461,1535.2935
AD1462,367.91428
AD1463,156.34166
AD1464,866.7899
AD1465,92.43702
AD1466,88.61456
AD1467,145.15387
AD1468,99.557724
AD1469,532.6375
AD1470,569.70593
AD1471,312.68805
AD1472,449.86472
AD1473,44.500298
AD1474,833.4871
AD1475,543.93396
AD1476,1166.1511
AD1477,1029.5706
AD1478,335.96478
AD1479,377.9206
AD1480,1038.6206
AD1481,337.19086
AD1482,157.92038
AD1483,247.79395
AD1484,475.90112
AD1485,144.6848
AD1486,100.39179
AD1487,562.61914
AD1488,699.3411
AD1489,63.271935
AD1490,418.1903
AD1491,351.34814
AD1492,875.6024
AD1493,1166.6031
AD1494,572.5801
AD1495,131.38783
AD1496,1388.9999
AD1497,414.32904
AD1498,108.07814
AD1499,555.76056
AD1500,624.0386
AD1501,101.440186
AD1502,1442.2749
AD1503,230.46893
AD1504,781.1041
AD1505,924.74817
AD1506,642.4842
AD1507,612.799
AD1508,662.1331
AD1509,188.44452
AD1510,909.4401
AD1511,496.271
AD1512,526.65393
AD1513,403.9115
AD1514,994.9535
AD1515,664.3209
AD1516,723.91504
AD1517,1741.7563
AD1518,101.82811
AD1519,545.22736
AD1520,333.96564
AD1521,105.47367
AD1522,156.04012
AD1523,732.9262
AD1524,565.2696
AD1525,340.14737
AD1526,242.7038
AD1527,529.8421
AD1528,878.86743
AD1529,1786.8077
AD1530,313.4053
AD1531,310.65414
AD1532,1280.9736
AD1533,447.44504
AD1534,505.28317
AD1535,570.33514
AD1536,413.12506
AD1537,1205.3652
AD1538,68.971695
AD1539,460.13187
AD1540,1329.0032
AD1541,843.0579
AD1542,234.40639
AD1543,279.51874
AD1544,74.85696
AD1545,524.4625
AD1546,953.62964
AD1547,248.93954
AD1548,71.83165
AD1549,695.51105
AD1550,651.19727
AD1551,184.09398
AD1552,136.5178
AD1553,531.3362
AD1554,340.51315
AD1555,652.8793
AD1556,106.05095
AD1557,411.3987
AD1558,887.68713
AD1559,161.74203
AD1560,477.3241
AD1561,844.6472
AD1562,1564.2126
AD1563,423.33737
AD1564,596.6298
AD1565,878.4879
AD1566,127.652756
AD1567,203.3522
AD1568,1171.1741
AD1569,45.69703
AD1570,1340.8007
AD1571,733.866
AD1572,951.08887
AD1573,1310.737
AD1574,247.97113
AD1575,708.4894
AD1576,114.3497
AD1577,103.663025
AD1578,864.7494
AD1579,85.01688
AD1580,180.41998
AD1581,489.87994
AD1582,262.74976
AD1583,1629.0696
AD1584,385.1297
AD1585,102.631546
AD1586,191.06049
AD1587,720.3486
AD1588,232.49464
AD1589,284.101
AD1590,200.99368
AD1591,271.69284
AD1592,1078.5055
AD1593,256.25464
AD1594,314.5055
AD1595,168.68446
AD1596,373.292
AD1597,116.46519
AD1598,422.99597
AD1599,405.47446
AD1600,133.9642
AD1601,80.05074
AD1602,218.15474
AD1603,274.14624
AD1604,100.86348
AD1605,286.67215
AD1606,1714.3474
AD1607,547.364
AD1608,220.54945
AD1609,1263.2369
AD1610,275.43134
AD1611,96.20561
AD1612,312.7216
AD1613,845.6781
AD1614,1812.1101
AD1615,1119.8619
AD1616,245.4668
AD1617,225.8964
AD1618,433.52878
AD1619,702.12494
AD1620,163.44193
AD1621,168.90573
AD1622,329.92386
AD1623,293.33984
AD1624,977.5996
AD1625,1216.1729
AD1626,215.90073
AD1627,681.2525
AD1628,321.9555
AD1629,400.13174
AD1630,216.55011
AD1631,489.96167
AD1632,203.71307
AD1633,1710.02
AD1634,229.2575
AD1635,1106.5094
AD1636,239.63545
AD1637,1194.1592
AD1638,104.449585
AD1639,309.31763
AD1640,331.3799
AD1641,386.4512
AD1642,258.7198
AD1643,774.6659
AD1644,441.77856
AD1645,525.7842
AD1646,342.7112
AD1647,342.7774
AD1648,931.9385
AD1649,1263.3387
AD1650,268.82373
AD1651,343.3084
AD1652,691.7309
AD1653,1066.8999
AD1654,49.215225
AD1655,230.3184
AD1656,66.22024
AD1657,453.32935
AD1658,130.28658
AD1659,1110.6595
AD1660,908.02075
AD1661,1640.7913
AD1662,439.8739
AD1663,286.05954
AD1664,130.8758
AD1665,295.14487
AD1666,180.52473
AD1667,270.1101
AD1668,80.01154
AD1669,88.843414
AD1670,877.9218
AD1671,1005.416
AD1672,275.8111
AD1673,155.74536
AD1674,990.26746
AD1675,235.2327
AD1676,218.68596
AD1677,1336.4542
AD1678,489.21277
AD1679,307.44818
AD1680,1226.1536
AD1681,125.97941
AD1682,952.82336
AD1683,1259.9243
AD1684,525.5388
AD1685,108.46016
AD1686,777.1396
AD1687,116.200424
AD1688,787.2133
AD1689,540.4141
AD1690,1203.8533
AD1691,1561.7393
AD1692,790.36816
AD1693,322.43314
AD1694,135.70995
AD1695,204.60728
AD1696,235.93034
AD1697,828.73987
AD1698,282.5877
AD1699,118.06967
AD1700,1533.1854
AD1701,159.74435
AD1702,215.05688
AD1703,342.94827
AD1704,356.89886
AD1705,678.6406
AD1706,78.604935
AD1707,807.1958
AD1708,1163.4667
AD1709,526.2891
AD1710,260.8363
AD1711,529.37085
AD1712,233.07013
AD1713,158.90335
AD1714,443.15552
AD1715,452.03052
AD1716,268.746
AD1717,491.48846
AD1718,170.37039
AD1719,46.17797
AD1720,1070.094
AD1721,891.86694
AD1722,564.8819
AD1723,270.93893
AD1724,312.04184
AD1725,139.8885
AD1726,90.57921
AD1727,724.3503
AD1728,1065.7261
AD1729,161.05518
AD1730,969.2318
AD1731,251.14917
AD1732,409.2306
AD1733,495.16684
AD1734,295.1272
AD1735,409.868
AD1736,857.2709
AD1737,344.1013
AD1738,990.5555
AD1739,41.442005
AD1740,181.3411
AD1741,93.06287
AD1742,149.67044
AD1743,427.9804
AD1744,1572.2405
AD1745,1263.9534
AD1746,802.3694
AD1747,629.0556
AD1748,1413.8544
AD1749,1219.9387
AD1750,984.99994
AD1751,307.83823
AD1752,993.2593
AD1753,1667.9419
AD1754,107.260735
AD1755,96.51069
AD1756,56.29638
AD1757,1324.1752
AD1758,1231.8448
AD1759,121.025475
AD1760,213.40425
AD1761,683.6393
AD1762,200.80324
AD1763,255.69568
AD1764,290.94547
AD1765,629.5281
AD1766,200.58301
AD1767,1243.8123
AD1768,919.60706
AD1769,335.44305
AD1770,478.79312
AD1771,579.7099
AD1772,446.74023
AD1773,394.6536
AD1774,48.099346
AD1775,1564.8073
AD1776,1544.0879
AD1777,631.9225
AD1778,283.6206
AD1779,266.82217
AD1780,1242.4019
AD1781,875.67883
AD1782,1093.0339
AD1783,193.12872
AD1784,320.53656
AD1785,916.1387
AD1786,53.370125
AD1787,617.2239
AD1788,117.675
AD1789,150.99399
AD1790,269.68967
AD1791,1457.4357
AD1792,1136.069
AD1793,358.04343
AD1794,71.85987
AD1795,792.45337
AD1796,164.02808
AD1797,967.8433
AD1798,85.301796
AD1799,536.0603
AD1800,80.67569
AD1801,584.7338
AD1802,1298.9987
AD1803,94.12612
AD1804,116.316154
AD1805,1382.35
AD1806,765.7582
AD1807,219.75305
AD1808,621.70654
AD1809,147.2417
AD1810,278.51752
AD1811,843.3355
AD1812,527.5561
AD1813,506.17715
AD1814,1051.1425
AD1815,135.70024
AD1816,631.6127
AD1817,691.42303
AD1818,331.81332
AD1819,498.15927
AD1820,41.928795
AD1821,609.6439
AD1822,126.75313
AD1823,1004.9887
AD1824,1726.8596
AD1825,1640.8425
AD1826,769.7781
AD1827,1011.7146
AD1828,401.64838
AD1829,960.6679
AD1830,167.50215
AD1831,306.74377
AD1832,113.96832
AD1833,948.18896
AD1834,901.4033
AD1835,949.9872
AD1836,208.50516
AD1837,613.1875
AD1838,391.31967
AD1839,1122.3018
AD1840,416.43652
AD1841,511.47314
AD1842,347.6812
AD1843,66.64378
AD1844,508.95013
AD1845,486.24387
AD1846,476.05737
AD1847,1716.9392
AD1848,1438.1415
AD1849,328.06332
AD1850,115.96827
AD1851,79.78136
AD1852,43.715443
AD1853,755.81494
AD1854,190.17627
AD1855,236.34846
AD1856,126.56952
AD1857,271.03928
AD1858,1031.7463
AD1859,788.07117
AD1860,426.88684
AD1861,1081.918
AD1862,740.0189
AD1863,392.98083
AD1864,1143.3995
AD1865,1050.1215
AD1866,591.3345
AD1867,776.76245
AD1868,766.7567
AD1869,132.02795
AD1870,558.21497
AD1871,598.77344
AD1872,328.1423
AD1873,391.0658
AD1874,142.14539
AD1875,699.542
AD1876,212.6578
AD1877,361.17798
AD1878,381.0371
AD1879,230.06671
AD1880,326.9336
AD1881,296.16296
AD1882,470.82404
AD1883,126.237946
AD1884,624.22296
AD1885,68.14364
AD1886,763.07184
AD1887,1433.835
AD1888,188.71024
AD1889,101.37326
AD1890,100.04825
AD1891,1271.46
AD1892,239.59909
AD1893,649.0802
AD1894,189.05356
AD1895,441.7582
AD1896,1024.5991
AD1897,106.21441
AD1898,220.51685
AD1899,297.80164
AD1900,689.3032
AD1901,167.53177
AD1902,1444.4181
AD1903,72.12723
AD1904,549.8405
AD1905,1190.4921
AD1906,1047.9429
AD1907,959.9905
AD1908,759.6237
AD1909,119.45665
AD1910,1552.5707
AD1911,339.9743
AD1912,248.44028
AD1913,109.701126
AD1914,97.27377
AD1915,376.66727
AD1916,621.69714
AD1917,1752.6499
AD1918,1154.5454
AD1919,129.67906
AD1920,60.161358
AD1921,631.3811
AD1922,472.66534
AD1923,895.1168
AD1924,110.43073
AD1925,480.44174
AD1926,217.22878
AD1927,124.32454
AD1928,457.8021
AD1929,822.53033
AD1930,90.80263
AD1931,238.85019
AD1932,677.5786
AD1933,242.71048
AD1934,933.70325
AD1935,759.44604
AD1936,414.26245
AD1937,460.60062
AD1938,820.0687
AD1939,108.52672
AD1940,1186.8386
AD1941,282.93433
AD1942,103.95477
AD1943,1529.5264
AD1944,397.49994
AD1945,137.78174
AD1946,808.35077
AD1947,354.97552
AD1948,466.83643
AD1949,40.319065
AD1950,1178.3628
AD1951,763.31506
AD1952,385.21796
AD1953,390.0573
AD1954,1219.7595
AD1955,326.78784
AD1956,1306.5426
AD1957,141.86794
AD1958,63.187393
AD1959,275.1153
AD1960,413.65018
AD1961,1126.8253
AD1962,41.360085
AD1963,313.7226
AD1964,212.46654
AD1965,691.9038
AD1966,1053.496
AD1967,680.2733
AD1968,123.33803
AD1969,164.37839
AD1970,1052.6543
AD1971,91.36822
AD1972,53.68992
AD1973,140.21718
AD1974,319.39978
AD1975,128.47058
AD1976,437.07654
AD1977,1088.0153
AD1978,149.56152
AD1979,375.91498
AD1980,250.72585
AD1981,423.44473
AD1982,516.7396
AD1983,558.7125
AD1984,625.8212
AD1985,711.61395
AD1986,135.86961
AD1987,815.0652
AD1988,1035.5172
AD1989,1222.492
AD1990,637.05286
AD1991,696.4271
AD1992,738.5729
AD1993,526.32623
AD1994,324.36414
AD1995,191.55641
AD1996,318.95367
AD1997,43.252544
AD1998,1271.2211
AD1999,512.37354
AD2000,71.65454
AD2001,555.9807
AD2002,239.78882
AD2003,342.53656
AD2004,209.63275
AD2005,558.93256
AD2006,106.5896
AD2007,759.9253
AD2008,241.43727
AD2009,488.33545
AD2010,531.5478
AD2011,1076.2684
AD2012,1133.1667
AD2013,787.6261
AD2014,1360.4784
AD2015,126.78577
AD2016,41.6799
AD2017,246.37613
AD2018,1671.4055
AD2019,243.39513
AD2020,423.2751
AD2021,579.17773
AD2022,760.833
AD2023,1107.8198
AD2024,506.5539
AD2025,623.1551
AD2026,934.57214
AD2027,184.30693
AD2028,135.7289
AD2029,540.4302
AD2030,112.17527
AD2031,432.1676
AD2032,636.1239
AD2033,714.25397
AD2034,777.55225
AD2035,633.7628
AD2036,1426.7179
AD2037,43.15521
AD2038,656.0603
AD2039,477.59766
AD2040,111.55219
AD2041,404.79822
AD2042,488.31152
AD2043,513.93774
AD2044,106.09352
AD2045,132.50888
AD2046,210.62177
AD2047,206.88104
AD2048,472.53394
AD2049,316.64023
AD2050,1197.2251
AD2051,354.26562
AD2052,225.4461
AD2053,176.12222
AD2054,394.62387
AD2055,531.7866
AD2056,328.54797
AD2057,1143.8198
AD2058,273.4607
AD2059,450.85794
AD2060,96.46739
AD2061,662.66113
AD2062,273.48843
AD2063,995.3549
AD2064,925.00696
AD2065,688.488
AD2066,116.64986
AD2067,1281.876
AD2068,410.3523
AD2069,430.62097
AD2070,115.54376
AD2071,992.1089
AD2072,1302.3
AD2073,170.4253
AD2074,623.98975
AD2075,1141.4902
AD2076,1236.9845
AD2077,1002.7741
AD2078,178.84248
AD2079,779.0902
AD2080,459.36887
AD2081,841.47943
AD2082,75.99732
AD2083,587.47284
AD2084,1694.2949
AD2085,325.46423
AD2086,600.7964
AD2087,561.4883
AD2088,521.4165
AD2089,567.2285
AD2090,55.340023
AD2091,583.4708
AD2092,196.16309
AD2093,350.4975
AD2094,332.67844
AD2095,300.4833
AD2096,422.83252
AD2097,519.6134
AD2098,729.6835
AD2099,289.39374
AD2100,469.29828
AD2101,1310.3896
AD2102,962.5495
AD2103,815.72876
AD2104,100.56064
AD2105,386.29922
AD2106,598.00903
AD2107,256.27643
AD2108,281.5329
AD2109,165.30574
AD2110,206.73706
AD2111,811.15625
AD2112,768.5626
AD2113,1274.4772
AD2114,46.31475
AD2115,957.24786
AD2116,936.209
AD2117,402.22986
AD2118,405.1665
AD2119,394.925
AD2120,173.24716
AD2121,72.98076
AD2122,747.86084
AD2123,698.09705
AD2124,1209.9387
AD2125,356.13614
AD2126,191.43602
AD2127,133.44287
AD2128,150.2554
AD2129,118.16814
AD2130,264.73215
AD2131,46.95048
AD2132,55.90711
AD2133,1140.227
AD2134,558.0386
AD2135,89.96115
AD2136,749.0724
AD2137,1170.1249
AD2138,1268.6143
AD2139,508.0161
AD2140,701.1154
AD2141,801.6177
AD2142,754.4192
AD2143,814.97644
AD2144,1499.8302
AD2145,1059.3179
AD2146,469.92874
AD2147,1022.3395
AD2148,416.86847
AD2149,225.56488
AD2150,415.90216
AD2151,312.89294
AD2152,229.90936
AD2153,517.557
AD2154,1091.9187
AD2155,998.74255
AD2156,202.0002
AD2157,99.44337
AD2158,595.69977
AD2159,721.4119
AD2160,1168.6494
AD2161,444.72284
AD2162,713.51965
AD2163,115.88297
AD2164,681.9229
AD2165,93.91907
AD2166,154.57733
AD2167,1541.0039
AD2168,458.8547
AD2169,1113.1254
AD2170,1256.5239
AD2171,106.90636
AD2172,845.4684
AD2173,955.94995
AD2174,1031.7024
AD2175,141.78656
AD2176,640.7429
AD2177,1200.2954
AD2178,392.561
AD2179,968.8309
AD2180,944.229
AD2181,191.07246
AD2182,186.8111
AD2183,175.71109
AD2184,688.00696
AD2185,1070.9717
AD2186,387.81104
AD2187,291.5299
AD2188,714.1986
AD2189,279.3077
AD2190,236.9885
AD2191,1707.7498
AD2192,634.0244
AD2193,93.94537
AD2194,338.6508
AD2195,336.29907
AD2196,346.78778
AD2197,364.2506
AD2198,1420.6017
AD2199,630.081
AD2200,576.1013
AD2201,254.34648
AD2202,1071.8761
AD2203,185.50754
AD2204,287.70947
AD2205,544.087
AD2206,223.72043
AD2207,119.28434
AD2208,352.0334
AD2209,295.71307
AD2210,293.9231
AD2211,419.66644
AD2212,777.5035
AD2213,417.06476
AD2214,772.3672
AD2215,190.6891
AD2216,138.88248
AD2217,657.3245
AD2218,754.4342
AD2219,681.03503
AD2220,435.54263
AD2221,412.6921
AD2222,246.70941
AD2223,501.2914
AD2224,590.76917
AD2225,212.97302
AD2226,178.48344
AD2227,313.03326
AD2228,132.77014
AD2229,301.82098
AD2230,1513.1115
AD2231,118.35861
AD2232,708.8364
AD2233,387.9621
AD2234,998.3966
AD2235,305.1499
AD2236,200.08708
AD2237,812.1722
AD2238,267.45148
AD2239,370.21167
AD2240,219.64795
AD2241,1549.8232
AD2242,102.936615
AD2243,191.27591
AD2244,1254.5588
AD2245,111.57599
AD2246,327.31757
AD2247,265.38867
AD2248,731.1433
AD2249,229.63432
AD2250,90.97074
AD2251,371.37192
AD2252,943.2109
AD2253,174.06995
AD2254,357.77112
AD2255,675.2709
AD2256,806.7561
AD2257,279.14526
AD2258,538.6644
AD2259,709.7856
AD2260,234.48373
AD2261,717.67786
AD2262,156.48401
AD2263,187.13873
AD2264,291.28345
AD2265,770.41705
AD2266,975.2455
AD2267,1659.3833
AD2268,835.435
AD2269,154.70245
AD2270,656.3091
AD2271,729.1105
AD2272,731.72266
AD2273,721.02655
AD2274,202.63138
